2026-04-09 17:40:21,转账,联系人13,转账备注:微信转账,收入,¥267.34,/,已存入零钱,1000050001202604091222729517385,/,/
2026-04-09 11:27:13,商户消费,京东,京东-订单编号3463482006060153,支出,¥11.90,零钱,支付成功,4500000143202604097147109186,1012739826040911270707323,/
2026-04-09 07:30:21,商户消费,麦当劳,麦当劳,支出,¥9.90,零钱,支付成功,4500000141202604096944687573,12962253102304145408,/
2026-04-08 20:10:16,商户消费,拼多多平台商户,商户单号XP2526040820200045369930005917 复制该单号，前往【拼多多App-我的订单】搜索框粘贴查询,支出,¥14.20,零钱,支付成功,4200003119202604086475486613,XP2526040820200045369930005917,/
2026-04-08 17:30:03,商户消费,麦当劳,麦当劳,支出,¥17.20,零钱,支付成功,4500000150202604088296524099,12962041633503408128,/
2026-04-08 11:28:08,商户消费,京东,京东-订单编号3462282005735566,支出,¥17.64,零钱,支付成功,4200003082202604088024917287,1012740226040811280206185,/
2026-04-08 08:15:32,商户消费,麦当劳,麦当劳,支出,¥10.80,零钱,支付成功,4500000127202604089106592352,12961902081589633024,/
2026-04-07 20:41:50,其他,打开拼多多，领更多现金红包,/,收入,¥0.50,/,已到账,152206076126040710104004621530847450114777185,1200103427148260407010104028705500419184,打开拼多多，领更多现金红包
2026-04-07 19:30:36,扫二维码付款,联系人14,收款方备注:二维码收款,支出,¥9.90,零钱,已转账,53110001283159202604071567117217,10001073012026040701609482653553,/
2026-04-07 09:24:23,商户消费,麦当劳,麦当劳,支出,¥20.00,零钱,支付成功,4500000138202604078951744274,12961557017969299456,/
2026-04-06 21:37:06,商户消费,宅印云打印,宅印打印支付,支出,¥0.24,零钱,支付成功,4500000135202604069173408919,2026040621370001154,/
2026-04-06 11:37:00,商户消费,拼多多平台商户,商户单号XP1726040611200876107094006838 复制该单号，前往【拼多多App-我的订单】搜索框粘贴查询,支出,¥34.90,零钱,支付成功,4200003124202604064057397549,XP1726040611200876107094006838,/
2026-04-06 11:26:03,商户消费,美团平台商户,肯德基-大众点评App-26040611100300001309123459993021,支出,¥66.90,零钱,支付成功,4200003078202604065390247219,20260406112558U43914430547173125,/
2026-04-05 18:26:14,转账,联系人09,转账备注:微信转账,收入,¥500.00,/,已存入零钱,1000050001202604051325530447082,/,/
2026-04-05 17:45:55,商户消费,美团平台商户,团购-大众点评App-26040511100300001309017304409021,支出,¥482.00,零钱,支付成功,4200003092202604054779685146,20260405174550U76023223869943844,/
2026-04-05 15:39:03,转账,联系人09,转账备注:微信转账,收入,¥67.00,/,已存入零钱,1000050001202604050926333987854,/,/
2026-04-05 11:52:15,商户消费,拼多多平台商户,商户单号XP1326040511201301727989005800 复制该单号，前往【拼多多App-我的订单】搜索框粘贴查询,支出,¥66.00,零钱,支付成功,4200003059202604053021087732,XP1326040511201301727989005800,/
2026-04-05 11:08:58,商户消费,拼多多平台商户,商户单号XP2326040511201297931928006390 复制该单号，前往【拼多多App-我的订单】搜索框粘贴查询,支出,¥19.90,零钱,支付成功,4200003103202604051248114373,XP2326040511201297931928006390,/
2026-04-05 11:06:18,拼多多平台商户-退款,拼多多平台商户,拼多多平台商户,收入,¥17.91,零钱,已全额退款,50300006802026040561570529126,,/
2026-04-05 11:01:21,商户消费,拼多多平台商户,商户单号XP1126040511201297742755004295 复制该单号，前往【拼多多App-我的订单】搜索框粘贴查询,支出,¥17.91,零钱,已全额退款,4200003013202604056581363280,XP1126040511201297742755004295,/
2026-04-05 10:23:16,商户消费,拼多多平台商户,商户单号XP1726040510200802261544006715 复制该单号，前往【拼多多App-我的订单】搜索框粘贴查询,支出,¥27.90,零钱,支付成功,4200003060202604052512425289,XP1726040510200802261544006715,/
2026-04-04 17:42:39,商户消费,美团平台商户,古鲁特烤肉自助餐厅-大众点评App-26040411100300001308840908148021,支出,¥51.80,零钱,支付成功,4200003087202604047583808082,20260404174233U43871808471943365,/
2026-04-04 16:27:22,扫二维码付款,联系人15,收款方备注:二维码收款,支出,¥4.00,零钱,已转账,53110001395009202604043158974220,10001073012026040401191196488579,/
2026-04-03 17:16:26,商户消费,麦当劳,麦当劳,支出,¥35.30,零钱,支付成功,4500000151202604039790846564,12960226264949952512,/
2026-04-03 07:29:26,商户消费,麦当劳,麦当劳,支出,¥8.10,零钱,支付成功,4500000137202604037522614803,12960078539294117888,/
2026-04-02 20:34:20,其他,打开拼多多，领更多现金红包,/,收入,¥0.80,/,已到账,132329130126040210111004531502163321114777264,1200011594745260402010204082804630454867,打开拼多多，领更多现金红包
2026-04-02 13:08:42,商户消费,宅印云打印,宅印打印支付,支出,¥0.44,零钱,支付成功,4500000144202604024011769133,2026040213082901262,/
2026-04-02 12:55:29,商户消费,宅印云打印,宅印打印支付,支出,¥0.40,零钱,支付成功,4500000152202604028894168298,2026040212551301118,/
2026-04-02 11:27:34,商户消费,京东,京东-订单编号3456282018337689,支出,¥15.76,零钱,支付成功,4200003091202604022496576978,6183452604021127290691775763,/
2026-04-02 07:34:26,商户消费,麦当劳,麦当劳,支出,¥8.10,零钱,支付成功,4500000147202604022654567849,12959717399162621952,/
2026-04-01 17:30:48,商户消费,麦当劳,麦当劳,支出,¥7.75,零钱,支付成功,4500000123202604019267764458,12959505110983503872,/
2026-04-01 17:30:04,商户消费,麦当劳,麦当劳,支出,¥19.12,零钱,支付成功,4500000135202604015137117014,12959504908792872960,/
2026-04-01 11:27:49,商户消费,京东,京东-订单编号3455482018084376,支出,¥10.50,零钱,支付成功,4200003121202604017170553708,6183512604011127440959658599,/
2026-04-01 07:54:48,商户消费,麦当劳,麦当劳,支出,¥8.10,零钱,支付成功,4500000137202604015803463497,12959360133280440320,/
2026-03-31 15:30:24,商户消费,宅印云打印,宅印打印支付,支出,¥3.88,零钱,支付成功,4500000120202603316562455735,2026033115301701597,/
2026-03-31 08:48:37,商户消费,麦当劳,麦当劳,支出,¥8.10,零钱,支付成功,4500000148202603316221003667,12959011305943269376,/
2026-03-30 17:23:08,商户消费,杭州常多多科技有限公司,娃哈哈-桶装水18.9L*1桶,支出,¥15.00,零钱,支付成功,4200003127202603304794096292,17748625817980532681000,/
2026-03-30 11:37:15,商户消费,京东,京东-订单编号3453482017546799,支出,¥14.39,零钱,支付成功,4200003095202603300754365294,1012710626033011370400093,/
2026-03-30 07:46:18,商户消费,麦当劳,麦当劳,支出,¥8.10,零钱,支付成功,4500000138202603303022011101,12958633223960993792,/
2026-03-29 12:55:32,商户消费,拼多多平台商户,商户单号XP2126032912200352692531007058 复制该单号，前往【拼多多App-我的订单】搜索框粘贴查询,支出,¥18.46,零钱,支付成功,4200003083202603292256396156,XP2126032912200352692531007058,/
2026-03-29 11:23:19,商户消费,京东,京东-订单编号3452482002583165,支出,¥19.90,零钱,支付成功,4200003106202603292582836827,6183442603291123070090098983,/
2026-03-28 11:11:57,转账,联系人16,转账备注:微信转账,收入,"¥1,000.00",/,已存入零钱,1000050001202603281527901875130,/,/
2026-03-27 11:27:56,商户消费,京东,京东-订单编号3450482001939859,支出,¥15.89,零钱通,支付成功,4200003046202603271105240884,6183252603271127510019143905,/
2026-03-27 07:35:07,商户消费,麦当劳,麦当劳,支出,¥8.10,零钱通,支付成功,4500000144202603277822664563,12957543247747809280,/
2026-03-26 16:44:48,商户消费,广州德能能源管理有限公司,德能管家APP充值,支出,¥50.00,零钱通,支付成功,4200003118202603269127537198,B2603261644395400362,/
2026-03-26 16:26:15,转入零钱通-来自零钱,/,/,/,¥1.00,零钱,支付成功,4200003116202603266680466065,18000070012603260042146408962777,/
2026-03-26 16:14:00,商户消费,京东,京东-订单编号3449482001704656,支出,¥9.50,零钱通,支付成功,4200003003202603266798845754,1012736926032616135404320,/
2026-03-26 11:28:46,商户消费,京东,京东-订单编号3449482016483595,支出,¥19.00,零钱通,支付成功,4200003016202603263974476125,6183792603261128410234184343,/
2026-03-26 07:29:20,商户消费,麦当劳,麦当劳,支出,¥10.80,零钱通,支付成功,4500000126202603263037467048,12957179406027456512,/
2026-03-25 17:35:25,商户消费,麦当劳,麦当劳,支出,¥17.20,零钱通,支付成功,4500000149202603258973055154,12956969542760054784,/
2026-03-25 12:46:23,商户消费,拼多多平台商户,商户单号XP1226032512200078864630005316 复制该单号，前往【拼多多App-我的订单】搜索框粘贴查询,支出,¥15.80,零钱通,支付成功,4200003052202603256712492825,XP1226032512200078864630005316,/
2026-03-25 11:30:17,商户消费,拼多多平台商户,商户单号XP1826032511200070618720008109 复制该单号，前往【拼多多App-我的订单】搜索框粘贴查询,支出,¥26.91,零钱通,支付成功,4200003043202603251154208211,XP1826032511200070618720008109,/
2026-03-25 08:51:33,商户消费,麦当劳,麦当劳,支出,¥10.20,零钱通,支付成功,4500000149202603251507381212,12956837713168130048,/
2026-03-24 17:58:07,商户消费,麦当劳,麦当劳,支出,¥17.20,零钱通,支付成功,4500000118202603243583603025,12956612813136371712,/
2026-03-24 16:50:25,其他,打开拼多多，领更多现金红包,/,收入,¥1.00,/,已到账,160866058826032410108004222166959629114777894,1200129374623260324010403048103239249750,打开拼多多，领更多现金红包
2026-03-24 11:46:23,商户消费,浙江工商大学,日式咖喱滑蛋饭-2603147339134255106,支出,¥12.00,零钱通,支付成功,4500000116202603244187913509,2603184173917839474,/
2026-03-24 08:42:54,商户消费,麦当劳,麦当劳,支出,¥8.10,零钱通,支付成功,4500000135202603245935042932,12956473154087583744,/
2026-03-23 16:44:38,商户消费,京东,京东-订单编号3446482015786016,支出,¥13.39,零钱通,支付成功,4200002984202603230523406657,1012737826032316442309488,/
2026-03-22 11:28:51,商户消费,麦当劳,麦当劳,支出,¥19.12,零钱通,支付成功,4500000130202603227505434105,12955790128672202752,/
2026-03-20 21:18:49,商户消费,拼多多平台商户,商户单号XP1326032021200789273452005493 复制该单号，前往【拼多多App-我的订单】搜索框粘贴查询,支出,¥6.54,零钱通,支付成功,4200003038202603204604292207,XP1326032021200789273452005493,/
2026-03-19 11:30:57,商户消费,京东,京东-订单编号3442482009454391,支出,¥7.79,零钱通,支付成功,4200003039202603197628999749,1012735626031911304805596,/
2026-03-19 07:43:25,商户消费,麦当劳,麦当劳,支出,¥11.10,零钱通,支付成功,4500000138202603197421943753,12954646223213887488,/
2026-03-18 08:26:32,商户消费,麦当劳,麦当劳,支出,¥12.60,零钱通,支付成功,4500000114202603186627893816,12954294710146850816,/
2026-03-17 18:46:06,商户消费,蜜雪冰城,蜜雪冰城904013店,支出,¥15.00,零钱通,支付成功,4500000130202603177024806375,122525317721626031718460250052,/
2026-03-17 16:52:31,商户消费,京东,京东商城订单,支出,¥0.01,零钱通,支付成功,4200003044202603173267638698,103553312603171652260007624523,/
2026-03-17 16:27:46,转入零钱通-来自零钱,/,/,/,"¥1,031.65",零钱,支付成功,4200002991202603170457434260,18000070012603170041998370489777,/
2026-03-17 12:13:28,商户消费,宅印云打印,宅印打印支付,支出,¥0.44,零钱,支付成功,4200002981202603178728973705,2026031712132101468,/
2026-03-17 09:08:29,商户消费,麦当劳,麦当劳,支出,¥7.20,零钱,支付成功,4500000140202603175528969089,12953942877800636416,/
2026-03-16 16:56:14,商户消费,拼多多平台商户,商户单号XP2026031616201957480066005247 复制该单号，前往【拼多多App-我的订单】搜索框粘贴查询,支出,¥22.45,零钱,支付成功,4200003056202603163795434287,XP2026031616201957480066005247,/
2026-03-16 13:06:21,商户消费,昆明慕恩婷商贸有限公司,软件技术服务费,支出,¥14.00,零钱,支付成功,4200002978202603164622965603,2026031613060800053924449,/
2026-03-16 12:45:35,商户消费,宅印云打印,宅印打印支付,支出,¥0.24,零钱,支付成功,4200002977202603168726348294,2026031612452701242,/
2026-03-16 07:29:38,商户消费,麦当劳,麦当劳,支出,¥7.20,零钱,支付成功,4500000132202603162409183440,12953555594249379840,/
2026-03-15 17:26:16,商户消费,麦当劳,麦当劳,支出,¥19.12,零钱,支付成功,4500000124202603154099991913,12953343370234908672,/
2026-03-15 12:31:06,转账,联系人09,转账备注:微信转账,收入,"¥1,100.00",/,已存入零钱,1000050001202603150828803523533,/,/
2026-03-15 11:36:42,商户消费,拼多多平台商户,商户单号XP1226031511200385729312006310 复制该单号，前往【拼多多App-我的订单】搜索框粘贴查询,支出,¥21.50,零钱通,支付成功,4200003000202603151243784771,XP1226031511200385729312006310,/
2026-03-13 19:01:25,商户消费,拼多多平台商户,商户单号XP1526031319200278647889005349 复制该单号，前往【拼多多App-我的订单】搜索框粘贴查询,支出,¥39.96,零钱通,支付成功,4200003081202603134050257643,XP1526031319200278647889005349,/
2026-03-13 07:37:04,商户消费,麦当劳,麦当劳,支出,¥11.70,零钱通,支付成功,4500000114202603138665742941,12952470318395682816,/
2026-03-12 07:38:06,商户消费,麦当劳,麦当劳,支出,¥12.90,零钱通,支付成功,4500000119202603121361611298,12952108193630134272,/
2026-03-11 09:13:03,商户消费,麦当劳,麦当劳,支出,¥10.80,零钱通,支付成功,4500000132202603112447659050,12951769697090584576,/
2026-03-10 17:57:41,其他,打开拼多多，领更多现金红包,/,收入,¥0.50,/,已到账,160901219826031010112004641545963018114777804,1200129707174260310010103065200964935978,打开拼多多，领更多现金红包
2026-03-10 08:33:40,商户消费,麦当劳,麦当劳,支出,¥11.70,零钱通,支付成功,4500000131202603109594960857,12951397398059425792,/
2026-03-09 17:48:44,商户消费,拼多多平台商户,商户单号XP2526030917201476020356007888 复制该单号，前往【拼多多App-我的订单】搜索框粘贴查询,支出,¥22.20,零钱通,支付成功,4200003061202603098330774503,XP2526030917201476020356007888,/
2026-03-09 17:43:32,其他,打开拼多多，领更多现金红包,/,收入,¥0.50,/,已到账,132335770126030910105004331619683570114777767,1200011600761260309010203025800826519944,打开拼多多，领更多现金红包
2026-03-09 07:31:57,商户消费,麦当劳,麦当劳,支出,¥8.10,零钱通,支付成功,4500000148202603094359570185,12951019480217063424,/
2026-03-08 09:46:08,商户消费,拼多多平台商户,商户单号XP1526030809200883103308007210 复制该单号，前往【拼多多App-我的订单】搜索框粘贴查询,支出,¥39.99,零钱通,支付成功,4200002992202603083705074548,XP1526030809200883103308007210,/
2026-03-06 22:23:49,商户消费,拼多多平台商户,商户单号XP2126030622201269828883005372 复制该单号，前往【拼多多App-我的订单】搜索框粘贴查询,支出,¥4.77,零钱通,支付成功,4200003080202603062674812810,XP2126030622201269828883005372,/
2026-03-06 18:01:52,商户消费,拼多多平台商户,商户单号XP2226030618201247917800004625 复制该单号，前往【拼多多App-我的订单】搜索框粘贴查询,支出,¥7.24,零钱通,支付成功,4200002972202603060780532229,XP2226030618201247917800004625,/
2026-03-06 17:56:44,其他,打开拼多多，领更多现金红包,/,收入,¥1.30,/,已到账,132335770126030610105004331524493697114777767,1200011600761260306010503064600377312766,打开拼多多，领更多现金红包
2026-03-06 07:32:51,商户消费,麦当劳,麦当劳,支出,¥19.70,零钱通,支付成功,4500000124202603068558822281,12949932543481667584,/
2026-03-05 22:10:31,商户消费,广州德能能源管理有限公司,德能管家APP充值,支出,¥50.00,零钱通,支付成功,4200003048202603053972079192,B2603052210246316182,/
2026-03-05 12:32:22,商户消费,浙江工商大学电费,电表充值,支出,¥50.00,零钱通,支付成功,4200003069202603055866808860,9081850631411073000111622435139,/
2026-03-05 12:28:55,商户消费,浙江工商大学,一卡通,支出,¥12.07,零钱通,支付成功,4200002972202603057555933181,2603179877254389811,/
2026-03-05 07:33:20,商户消费,麦当劳,麦当劳,支出,¥9.90,零钱通,支付成功,4500000122202603051292188263,12949570276596662272,/
2026-03-04 08:35:15,商户消费,麦当劳,麦当劳,支出,¥9.90,零钱通,支付成功,4500000125202603045286325389,12949223468909518848,/
2026-03-03 22:00:41,商户消费,拼多多平台商户,商户单号XP1126030322200600223188004336 复制该单号，前往【拼多多App-我的订单】搜索框粘贴查询,支出,¥20.27,零钱通,支付成功,4200002973202603030906095702,XP1126030322200600223188004336,/
2026-03-03 09:37:59,商户消费,麦当劳,麦当劳,支出,¥8.00,零钱通,支付成功,4500000122202603032750890068,12948876870077464576,/
2026-03-02 09:52:10,商户消费,拼多多平台商户,商户单号XP2526030209200480376875006683 复制该单号，前往【拼多多App-我的订单】搜索框粘贴查询,支出,¥10.00,零钱通,支付成功,4200002995202603027616941611,XP2526030209200480376875006683,/
2026-03-02 07:27:37,商户消费,麦当劳,麦当劳,支出,¥9.90,零钱通,支付成功,4500000147202603021689239012,12948481676068864000,/
2026-02-28 17:18:43,转入零钱通-来自零钱,/,/,/,¥601.61,零钱,支付成功,4200002973202602285280573851,18000070012602280041734410963777,/
2026-02-28 12:12:50,商户消费,美团平台商户,肯德基-大众点评App-26022811100300001303573203674021,支出,¥59.89,零钱,支付成功,4200003085202602286830839449,20260228121245U78133237923913940,/
2026-02-26 10:21:46,商户消费,浙江省新华书店集团有限公司,浙里书香_2026春工商（本科生）教材预定1.16-1.18,支出,¥160.51,零钱,支付成功,4200003063202602266438890030,3300000011042026022604099646,/
